date,duration,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-11-01,92,8,34,0.0,0.0005808000000000001,4.8412888862925385e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,4.583333333333334,0.0,0.0,0.9660910579128508,4.677125901820086e-5,0.0032807377899867797,0.0,0.0,0.0,0.0,0.0,4.427917348767234,5.752274911950251,6.56147557997356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59905.77379643302,2096.702082875155,3169.9178499721384,0.0,1735.8448182957832,944.4641828426152,1429.0287305529166,-50529.81613189441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,93,8,34,0.0,0.0005808000000000001,4.8412888862925385e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,4.583333333333334,0.0,0.0,0.9627635488638457,4.6610164692421e-5,0.0032694379393213794,0.0,0.0,0.0,0.0,0.0,4.41266626562596,5.732462341835761,6.5388758786427585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60101.889711293814,2103.566139895283,3180.2953361438945,0.0,1737.0851093352176,941.8038378988988,1427.1455231780594,-50711.99376484246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,94,8,34,1.0,0.0005808000000000001,4.8412888862925385e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,122987.38654248702,2000.0,0.0,48.58333333333334,0.0,0.0,0.959447500759832,4.644962522409726e-5,0.003258177008750554,0.0,1918.895001519664,67.16132505318824,383.7790003039328,0.0,46.613157745248515,5.712718012189705,6.516354017501108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60298.64765862701,2110.452668051945,3190.7067955049706,0.0,1738.3447617759882,939.1545962482203,1425.2787503736317,-50894.710086672254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,95,8,34,0.0,0.0005808000000000001,4.8412888862925385e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,4.583333333333334,0.0,0.0,0.9561428741258574,4.628963870213319e-5,0.003246954864221756,0.0,0.0,0.0,0.0,0.0,4.382321506410181,5.693041687971322,6.493909728443512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58570.87277585585,2049.9805471549544,2816.1169463899473,0.0,1697.2698930836582,936.5164259994033,1423.4283881019517,-49647.560575125935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,96,8,34,0.0,0.0005808000000000001,4.8412888862925385e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,4.583333333333334,0.0,0.0,0.9528496296229335,4.61302032220147e-5,0.003235771372144156,0.0,0.0,0.0,0.0,0.0,4.367227469105113,5.673433134949401,6.471542744288312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58762.61857214028,2056.6916500249094,2825.3361804686688,0.0,1698.4296449671106,933.889295391909,1421.594412514749,-49826.677388772936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,97,9,35,1.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,126677.00813876164,2500.0,0.0,48.58333333333334,0.0,0.0,0.9495677280475674,4.799183030262323e-5,0.003224619537615999,0.0,1899.1354560951347,66.46974096332971,379.82709121902695,0.0,46.13316545431099,6.0794614778394696,8.061548844039997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58954.992094266076,2063.4247232993125,2834.585595920755,0.0,1699.6083370276967,931.2731727954538,1419.7767999528617,-50006.32346527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,98,9,35,0.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,126677.00813876164,2500.0,0.0,4.583333333333334,0.0,0.0,0.9462951166796488,4.7826430189733424e-5,0.0032135061370187476,0.0,0.0,0.0,0.0,0.0,4.337185951448391,6.058509086392776,8.033765342546868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57242.64266585476,2003.4924933049167,2462.7947452742615,0.0,1658.8882190214438,928.2424573514894,1416.3632309006703,-48772.86152000197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,99,9,35,0.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,126677.00813876164,2500.0,0.0,4.583333333333334,0.0,0.0,0.9430337841124403,4.766160011547668e-5,0.003202431037892846,0.0,0.0,0.0,0.0,0.0,4.322238177182019,6.037628905734642,8.006077594732115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57430.04018238816,2010.0514063835858,2470.857294407256,0.0,1659.967602608635,925.2227725252543,1412.9662702131668,-48950.974836250265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,100,9,35,1.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,126677.00813876164,2500.0,0.0,48.58333333333334,0.0,0.0,0.939783691474432,4.7497338115259155e-5,0.003191394108235251,0.0,1879.567382948864,65.78485840321024,375.9134765897728,0.0,45.65782434413283,6.016820686996198,7.978485270588127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57618.05118962653,2016.6317916369287,2478.9462382280935,0.0,1661.0655165262053,922.2140822173319,1409.5858765081368,-49129.607684509836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,101,9,35,0.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,126677.00813876164,2500.0,0.0,4.583333333333334,0.0,0.0,0.9365448000280815,4.7333642231257835e-5,0.0031803952164978556,0.0,0.0,0.0,0.0,0.0,4.292497000128708,5.99608418216628,7.9509880412446385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55920.957098515035,1957.2334984480265,2109.9175436533637,0.0,1620.696116608439,919.2163504589946,1406.222008597899,-47907.67158074831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,102,9,35,0.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,126677.00813876164,2500.0,0.0,4.583333333333334,0.0,0.0,0.9333170711693524,4.717051051239718e-5,0.003169434231585926,0.0,0.0,0.0,0.0,0.0,4.277703242859532,5.9754191440884785,7.923585578964815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56104.02776042708,1963.640971614948,2116.824864653181,0.0,1621.6953044419124,916.2295414117735,1402.874625488805,-48082.76245281646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,103,9,35,1.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,126677.00813876164,2500.0,0.0,48.58333333333334,0.0,0.0,0.9301004664272541,4.700794101432589e-5,0.0031585110228565336,0.0,1860.2009328545082,65.10703264990778,372.04018657090165,0.0,45.1873809939241,5.954825326458187,7.896277557141334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56287.69774804798,1970.0694211816797,2123.754798424544,0.0,1622.712605544527,913.2536193670306,1399.5436863807402,-48258.363617149465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,104,9,35,0.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,126677.00813876164,2500.0,0.0,4.583333333333334,0.0,0.0,0.9268949474633832,4.684593179939369e-5,0.0031476254601170016,0.0,0.0,0.0,0.0,0.0,4.248268509207174,5.934302483819667,7.869063650292504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54605.678276762876,1911.198739686701,1757.4492696655266,0.0,1582.6896316356365,910.2885487455314,1396.2291506666288,-47047.82293636285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,105,9,35,0.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,126677.00813876164,2500.0,0.0,4.583333333333334,0.0,0.0,0.9237004760714668,4.668448093662831e-5,0.0031367774136233525,0.0,0.0,0.0,0.0,0.0,4.2336271819942235,5.913850371563127,7.841943534058381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54784.44305807147,1917.4555070325018,1763.202701254827,0.0,1583.6087694107646,907.3342940970201,1392.9309779319394,-47219.910808344415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,106,9,35,1.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,126677.00813876164,2500.0,0.0,48.58333333333334,0.0,0.0,0.9205170141769068,4.652358650171241e-5,0.0031259667540787604,0.0,1841.0340283538135,64.43619099238347,368.2068056707627,0.0,44.721784938761395,5.893468745921805,7.814916885196901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54963.79306875629,1923.7327574064705,1768.9749680820055,0.0,1584.5456054629008,904.3908200997957,1389.649127954194,-47392.499789750924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,107,9,35,0.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,126677.00813876164,2500.0,0.0,4.583333333333334,0.0,0.0,0.9173445238363264,4.6363246576960655e-5,0.0031151933526320113,0.0,0.0,0.0,0.0,0.0,4.2044957342498295,5.8731573639690575,7.787983381580029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53296.66913001321,1865.3834195504626,1405.3539128701661,0.0,1544.8648030229667,901.4580915602901,1386.3835607024787,-46193.22534230685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-01,108,9,35,0.0,0.0006063200000000001,5.054071330046206e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,126677.00813876164,2500.0,0.0,4.583333333333334,0.0,0.0,0.9141829672371174,4.6203459251296854e-5,0.003104457080875967,0.0,0.0,0.0,0.0,0.0,4.190005266503456,5.852915983615473,7.761142702189917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53471.14855600282,1871.4901994600991,1409.954675882798,0.0,1545.7040282275427,898.536073412647,1383.134236336957,-46362.32934268278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01,109,10,36,1.0,0.0006371200000000001,5.310884360842927e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,130477.3183829245,3000.0,0.0,48.58333333333334,0.0,0.0,0.9110323066969902,4.838387229859702e-5,0.0030937498652712607,0.0,1822.0646133939804,63.77226146878932,364.41292267879606,0.0,44.26098623369545,6.312997910502805,9.281249595813781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53646.19918223048,1877.616971378067,1414.570500596333,0.0,1546.5605387428243,895.6247307183033,1379.9011152083847,-46531.92532558656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-01,110,10,36,0.0,0.0006371200000000001,5.310884360842927e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,130477.3183829245,3000.0,0.0,4.583333333333334,0.0,0.0,0.9078901729594204,4.821699720933166e-5,0.0030830795786570405,0.0,0.0,0.0,0.0,0.0,4.161163292730677,6.291224496350549,9.249238735971122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51993.79329985253,1819.7827654948387,1053.5955205579432,0.0,1507.2176903189577,892.2437751186743,1375.1373027889292,-45345.81624557319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,111,10,36,0.0,0.0006371200000000001,5.310884360842927e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,130477.3183829245,3000.0,0.0,4.583333333333334,0.0,0.0,0.904758876383554,4.805069766919236e-5,0.0030724460936658953,0.0,0.0,0.0,0.0,0.0,4.146811516757956,6.26952617830486,9.217338280997685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52164.00744940568,1825.7402607291992,1057.0447181279403,0.0,1507.9771429736466,888.8735245643492,1370.389905747084,-45513.98189726346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,112,10,36,1.0,0.0006371200000000001,5.310884360842927e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,130477.3183829245,3000.0,0.0,48.58333333333334,0.0,0.0,0.9016383795922189,4.788497169312074e-5,0.0030618492833697007,0.0,1803.2767591844379,63.11468657145532,360.6553518368876,0.0,43.80459794185531,6.247902697360642,9.185547850109103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52334.77883579172,1831.7172592527106,1060.505207473239,0.0,1508.7534806386564,885.513939004754,1365.6588674176544,-45682.63008200471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,113,10,36,0.0,0.0006371200000000001,5.310884360842927e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,130477.3183829245,3000.0,0.0,4.583333333333334,0.0,0.0,0.898528645337156,4.7719817302904826e-5,0.0030512890212781064,0.0,0.0,0.0,0.0,0.0,4.118256291128632,6.226353795406102,9.15386706383432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50696.92906520974,1774.3925172823413,702.1409819503143,0.0,1469.7447441329734,882.1649785172049,1360.9441313307232,-44507.541711996186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,114,10,36,0.0,0.0006371200000000001,5.310884360842927e-5,0.04000000000000001,0.003396053198917559,0.0,0.0,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,130477.3183829245,3000.0,0.0,4.583333333333334,0.0,0.0,0.895429636498575,4.7555232527155484e-5,0.0030407651813370235,0.0,0.0,0.0,0.0,0.0,4.10405250061847,6.204879215219673,9.12229554401107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50862.89761872584,1780.2014166554045,704.4396088156373,0.0,1470.4245675809373,878.8266033064332,1356.2456412109764,-44672.75978115645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
